Date,NASDAQ,SP500,NASDAQ1,SP5001,FTSE1
26/10/2006,1744.07,1389.08,0.010024555,0.00496303,-0.00479516
25/10/2006,1726.76,1382.22,0.007515112,0.003513918,0.005192074
24/10/2006,1713.88,1377.38,-0.006981743,0.000261434,0.002659704
23/10/2006,1725.93,1377.02,0.009563753,0.006152272,0.00177086
20/10/2006,1709.58,1368.6,0.001881186,0.001199742,-0.000129955
19/10/2006,1706.37,1366.96,0.003304425,0.000849319,0.00091051
18/10/2006,1700.75,1365.8,-0.005182469,0.001282944,0.006842812
17/10/2006,1709.61,1364.05,-0.010419018,-0.003659445,-0.010336336
16/10/2006,1727.61,1369.06,0.000231587,0.002519002,0.002452374
13/10/2006,1727.21,1365.62,0.00504498,0.002047211,0.005881104
12/10/2006,1718.54,1362.83,0.01611797,0.009541094,0.007870256
11/10/2006,1691.28,1349.95,-0.001187038,-0.002563875,0.000131737
10/10/2006,1693.29,1353.42,0.001306857,0.002043445,0.006930972
9/10/2006,1691.08,1350.66,0.003679787,0.000792833,0.00494901
6/10/2006,1684.88,1349.59,-0.002693216,-0.002682491,-0.000549588
5/10/2006,1689.43,1353.22,0.004931178,0.002236706,0.006368893
4/10/2006,1681.14,1350.2,0.024904133,0.012060475,0.004951913
3/10/2006,1640.29,1334.11,0.00458106,0.002095664,-0.003474437
2/10/2006,1632.81,1331.32,-0.012888951,-0.003391099,-0.000503288
29/9/2006,1654.13,1335.85,-0.004489676,-0.002263086,-0.001758411
28/9/2006,1661.59,1338.88,0.003575592,0.001713315,0.006947606
27/9/2006,1655.67,1336.59,-0.002127531,0.000179594,0.009619314
26/9/2006,1659.2,1336.35,0.005350315,0.007524296,0.012986565
25/9/2006,1650.37,1326.37,0.017258702,0.008815163,-0.004122082
22/9/2006,1622.37,1314.78,-0.007645868,-0.002465801,-0.012617227
21/9/2006,1634.87,1318.03,-0.006369465,-0.005395493,0.005199277
20/9/2006,1645.35,1325.18,0.014977762,0.005722352,0.005898693
19/9/2006,1621.07,1317.64,-0.006800762,-0.002679423,-0.009931582
18/9/2006,1632.17,1321.18,-0.000165397,0.001151812,0.002263059
15/9/2006,1632.44,1319.66,0.003972989,0.002567843,-3.40298E-05
14/9/2006,1625.98,1316.28,0.001225377,-0.001358046,-0.002545738
13/9/2006,1623.99,1318.07,0.005099799,0.003861386,-0.000559749
12/9/2006,1615.75,1313,0.020185884,0.010357511,0.007639981
11/9/2006,1583.78,1299.54,0.005759791,0.00047732,-0.004847516
8/9/2006,1574.71,1298.92,0.006307354,0.003786649,0.003618921
7/9/2006,1564.84,1294.02,-0.004681338,-0.00479904,-0.012008163
6/9/2006,1572.2,1300.26,-0.019635965,-0.009891491,-0.008760051
5/9/2006,1603.69,1313.25,0.008946378,0.001708606,-0.000818495
1/9/2006,1589.47,1311.01,0.006165611,0.005514565,0.00729754
31/8/2006,1579.73,1303.82,-0.001403331,-0.001187403,-0.003912772
30/8/2006,1581.95,1305.37,0.005274362,0.00083571,0.00696296
29/8/2006,1573.65,1304.28,0.002139732,0.001920447,0.001650053
25/8/2006,1557.7,1295.09,0.001613951,-0.000748422,0.001618647
24/8/2006,1555.19,1296.06,0.003083055,0.002374342,0.001552901
23/8/2006,1550.41,1292.99,-0.008327843,-0.00448869,-0.007217159
22/8/2006,1563.43,1298.82,0.001479707,0.001001911,-0.002130105
21/8/2006,1561.12,1297.52,-0.009730662,-0.003670429,0.001998848
18/8/2006,1576.46,1302.3,0.001823855,0.003714893,0.00050844
17/8/2006,1573.59,1297.48,0.002248322,0.001582486,0.000644439
16/8/2006,1570.06,1295.43,0.023220349,0.007661911,-0.000220417
15/8/2006,1534.43,1285.58,0.026834769,0.01369647,0.004598954
14/8/2006,1494.33,1268.21,0.005105129,0.001160459,0.008728372
11/8/2006,1486.74,1266.74,-0.006375812,-0.003986445,-0.000566679
10/8/2006,1496.28,1271.81,0.007161897,0.004628935,-0.006330518
9/8/2006,1485.64,1265.95,0.000565733,-0.004349262,0.007287602
8/8/2006,1484.8,1271.48,-0.006244437,-0.003362675,-0.001835712
7/8/2006,1494.13,1275.77,-0.006456804,-0.002806091,-0.010289673
4/8/2006,1503.84,1279.36,-0.004475043,-0.000710788,0.00873527
3/8/2006,1510.6,1280.27,0.006744508,0.002238905,-0.015795418
2/8/2006,1500.48,1277.41,0.010465069,0.005106537,0.008723303
1/8/2006,1484.94,1270.92,-0.016224668,-0.004496107,-0.008012415
31/7/2006,1509.43,1276.66,-0.000576044,-0.001478237,-0.007799294
28/7/2006,1510.3,1278.55,0.021487559,0.012151678,0.007656632
27/7/2006,1478.53,1263.2,-0.006284109,-0.004099653,0.008915962
26/7/2006,1487.88,1268.4,-0.001101026,-0.000378286,0.004426442
25/7/2006,1489.52,1268.88,0.004843693,0.006320832,0.002965426
24/7/2006,1482.34,1260.91,0.020979695,0.016625144,0.019966082
21/7/2006,1451.88,1240.29,-0.010232533,-0.007076926,-0.0088721
20/7/2006,1466.89,1249.13,-0.015906346,-0.008477469,-0.001228799
19/7/2006,1490.6,1259.81,0.012402027,0.018555051,0.016949153
18/7/2006,1472.34,1236.86,0.002614913,0.001919821,-0.003385371
17/7/2006,1468.5,1234.49,0.004329182,-0.001383271,-0.001156353
14/7/2006,1462.17,1236.2,-0.010817503,-0.004894227,-0.009956635
13/7/2006,1478.16,1242.28,-0.015518229,-0.012966788,-0.016312323
12/7/2006,1501.46,1258.6,-0.02061237,-0.010868967,0.0005634
11/7/2006,1533.06,1272.43,0.007995266,0.004016286,-0.006715393
10/7/2006,1520.9,1267.34,-0.008352296,0.001469798,0.001358488
7/7/2006,1533.71,1265.48,-0.011498179,-0.006749969,-0.000186757
6/7/2006,1551.55,1274.08,-0.001544451,0.002494276,0.010863782
5/7/2006,1553.95,1270.91,-0.02036249,-0.007248924,-0.009654117
3/7/2006,1586.25,1280.19,0.006995804,0.007864903,0.008742757
30/6/2006,1575.23,1270.2,-0.006515048,-0.002097622,0.007234741
29/6/2006,1585.56,1272.87,0.030755729,0.021565008,0.019881661
28/6/2006,1538.25,1246,0.007367387,0.005487411,0.004652973
27/6/2006,1527,1239.2,-0.018744739,-0.00908393,-0.005086953
26/6/2006,1556.17,1250.56,0.00330099,0.004869425,-0.001914935
23/6/2006,1551.05,1244.5,-0.002212944,-0.000883109,0.001407435
22/6/2006,1554.49,1245.6,-0.012119017,-0.005270724,0.00337158
21/6/2006,1573.56,1252.2,0.01630154,0.009740993,0.001201796
20/6/2006,1548.32,1240.12,-0.000400274,-8.06E-06,0.005705551
19/6/2006,1548.94,1240.13,-0.008894065,-0.009116768,0.005127381
16/6/2006,1562.84,1251.54,-0.006509523,-0.003677875,-0.003897283
15/6/2006,1573.08,1256.16,0.027982173,0.021235082,0.020429287
14/6/2006,1530.26,1230.04,0.00884069,0.005189223,-0.002319009
13/6/2006,1516.85,1223.69,-0.002275852,-0.01111165,-0.018022025
12/6/2006,1520.31,1237.44,-0.019768274,-0.011866166,-0.006065214
9/6/2006,1550.97,1252.3,-0.006775319,-0.004475607,0.016592065
8/6/2006,1561.55,1257.93,-0.002344718,0.001417028,-0.025130119
7/6/2006,1565.22,1256.15,-0.006455544,-0.006092495,0.006437617
6/6/2006,1575.39,1263.85,-0.001337559,-0.001138079,-0.016018465
5/6/2006,1577.5,1265.29,-0.021948044,-0.017799755,-0.000433681
2/6/2006,1612.9,1288.22,-0.002270239,0.001952229,0.00259144
1/6/2006,1616.57,1285.71,0.023417617,0.012298341,0.004524966
31/5/2006,1579.58,1270.09,0.00527592,0.008111948,0.012703468
30/5/2006,1571.29,1259.87,-0.021838057,-0.015849581,-0.024002763
26/5/2006,1606.37,1280.16,0.004182086,0.005719314,0.019955264
25/5/2006,1599.68,1272.88,0.012340366,0.011370047,0.016215926
24/5/2006,1580.18,1258.57,0.007119139,0.001583664,-0.016130452
23/5/2006,1569.01,1256.58,-0.009819699,-0.004349996,0.026388563
22/5/2006,1584.57,1262.07,-0.010175781,-0.003914667,-0.022041927
19/5/2006,1600.86,1267.03,0.008663546,0.004136914,-0.002503703
18/5/2006,1587.11,1261.81,-0.007380028,-0.006699099,-0.000687164
17/5/2006,1598.91,1270.32,-0.015261534,-0.016841062,-0.029198454
16/5/2006,1623.69,1292.08,-0.006783787,-0.001869448,0.000838854
15/5/2006,1634.78,1294.5,-0.000629657,0.002524705,-0.01197544
12/5/2006,1635.81,1291.24,-0.013074064,-0.011241117,-0.021499503
11/5/2006,1657.48,1305.92,-0.022031838,-0.012798125,-0.006805405
10/5/2006,1694.82,1322.85,-0.009554866,-0.001728119,-0.003636006
9/5/2006,1711.17,1325.14,-0.002367029,0.000362357,0.006345701
8/5/2006,1715.23,1324.66,0.000811044,-0.000829713,-0.004038282
5/5/2006,1713.84,1325.76,0.007530731,0.010295294,0.009077507
4/5/2006,1701.03,1312.25,0.008735101,0.003157203,0.004475874
3/5/2006,1686.3,1308.12,-0.002148018,-0.003875999,-0.011854458
2/5/2006,1689.93,1313.21,0.001968446,0.006144699,0.00979562
28/4/2006,1700.71,1310.61,-0.009568236,0.000679535,-0.006089109
27/4/2006,1717.14,1309.72,0.008776877,0.003301645,-0.007257179
26/4/2006,1702.2,1305.41,0.000429041,0.002819303,0.002908027
25/4/2006,1701.47,1301.74,-0.002912496,-0.004869621,-0.001984029
24/4/2006,1706.44,1308.11,-0.001509637,-0.002417485,-0.005544051
21/4/2006,1709.02,1311.28,-0.011498641,-0.000137252,0.008435558
20/4/2006,1728.9,1311.46,-0.002964176,0.001168001,-0.001379356
19/4/2006,1734.04,1309.93,0.00428578,0.00202711,0.007561093
18/4/2006,1726.64,1307.28,0.019075499,0.017077326,0.002438054
13/4/2006,1712.07,1289.12,0.004293885,0.000776325,0.004766031
12/4/2006,1704.75,1288.12,0.000205351,0.001204754,-0.002609491
11/4/2006,1704.4,1286.57,-0.008412553,-0.007750922,-0.008323718
10/4/2006,1718.86,1296.62,-0.002420155,0.000864531,0.006787143
7/4/2006,1723.03,1295.5,-0.009297378,-0.010343458,-0.003241974
6/4/2006,1739.2,1309.04,0.003728199,-0.001921376,0.000264721
5/4/2006,1732.74,1311.56,0.009431709,0.004311104,0.006561527
4/4/2006,1716.55,1305.93,0.005730122,0.006256694,-0.00325349
3/4/2006,1706.77,1297.81,0.001825482,0.002270498,0.010009053
31/3/2006,1703.66,1294.87,-0.00293794,-0.004137666,-0.008428507
30/3/2006,1708.68,1300.25,0.002840642,-0.002026265,0.009414015
29/3/2006,1703.84,1302.89,0.018415689,0.007469669,0.003959095
28/3/2006,1673.03,1293.23,-0.004522114,-0.00643818,-0.006111651
27/3/2006,1680.63,1301.61,0.00048815,-0.001028435,-0.010619088
24/3/2006,1679.81,1302.95,0.00543475,0.000983352,0.007712726
23/3/2006,1670.73,1301.67,-0.003334686,-0.002582296,-0.00289638
22/3/2006,1676.32,1305.04,0.002301984,0.006020521,0.002703921
21/3/2006,1672.47,1297.23,-0.009775131,-0.006014957,-6.6759E-05
20/3/2006,1688.98,1305.08,0.001969555,-0.001659973,-0.001283462
17/3/2006,1685.66,1307.25,0.00393675,0.001470892,0.001017803
16/3/2006,1679.05,1305.33,-0.009094343,0.001772805,0.004727498
15/3/2006,1694.46,1303.02,0.0079172,0.004269815,0.002436729
14/3/2006,1681.15,1297.48,0.016543818,0.010396144,-0.000369574
13/3/2006,1653.79,1284.13,0.003373316,0.002114841,0.007599993
10/3/2006,1648.23,1281.42,0.00190871,0.007223537,0.008879933
9/3/2006,1645.09,1272.23,-0.010091103,-0.004880834,0.00739734
8/3/2006,1661.86,1278.47,0.000505713,0.002029971,-0.007597227
7/3/2006,1661.02,1275.88,-0.005341509,-0.001861906,-0.006850012
6/3/2006,1669.94,1278.26,-0.00853757,-0.006968452,0.006673835
3/3/2006,1684.32,1287.23,-0.005585141,-0.001481608,0.004405966
2/3/2006,1693.78,1289.14,-0.000472093,-0.001626344,-0.001899351
1/3/2006,1694.58,1291.24,0.01437234,0.008261365,0.009082276
28/2/2006,1670.57,1280.66,-0.014796598,-0.01040089,-0.014363757
27/2/2006,1695.66,1294.12,0.011428571,0.003637266,0.002627762
24/2/2006,1676.5,1289.43,0.002517506,0.0012735,0.004198081
23/2/2006,1672.29,1287.79,-0.003117698,-0.003775132,-0.006198488
22/2/2006,1677.52,1292.67,0.013190955,0.007513464,0.002509517
21/2/2006,1655.68,1283.03,-0.01165824,-0.003270563,-0.000903974
17/2/2006,1675.21,1287.24,-0.007935521,-0.001659712,0.00296797
16/2/2006,1688.61,1289.38,0.009240056,0.007328125,0.00645774
15/2/2006,1673.15,1280,0.006739072,0.003504426,-0.000138114
14/2/2006,1661.95,1275.53,0.00979445,0.010032783,-0.000207129
13/2/2006,1645.83,1262.86,-0.010770849,-0.003259694,0.005100536
10/2/2006,1663.75,1266.99,0.00584615,0.002539999,-0.007695221
9/2/2006,1654.08,1263.78,-0.00981161,-0.001477502,0.014619832
8/2/2006,1670.47,1265.65,0.011278332,0.008662873,-0.003776014
7/2/2006,1651.84,1254.78,-0.003438831,-0.008094734,-0.004434897
6/2/2006,1657.54,1265.02,-0.004199384,0.000783209,0.002274582
3/2/2006,1664.53,1264.03,-0.012599584,-0.00535866,0.002087937
2/2/2006,1685.77,1270.84,-0.015907578,-0.009060711,-0.009359487
1/2/2006,1713.02,1282.46,0.001326903,0.001859259,0.007169765
31/1/2006,1710.75,1280.08,-0.001575768,-0.003976066,-0.003373819
30/1/2006,1713.45,1285.19,0.001367533,0.00114511,-0.00120965
27/1/2006,1711.11,1283.72,0.012197647,0.007763987,0.011218677
26/1/2006,1690.49,1273.83,0.008044126,0.007235032,0.00319052
25/1/2006,1677,1264.68,-0.005467851,-0.00172079,0.012531506
24/1/2006,1686.22,1266.86,0.005917795,0.002405406,-0.004787225
23/1/2006,1676.3,1263.82,-4.77E-05,0.001847022,-0.002027361
20/1/2006,1676.38,1261.49,-0.030949408,-0.018326278,-0.003653481
19/1/2006,1729.92,1285.04,0.007747783,0.005563685,0.005208609
18/1/2006,1716.62,1277.93,-0.011385691,-0.003897329,-0.006194069
17/1/2006,1736.39,1282.93,-0.005948087,-0.003634641,-0.00717745
13/1/2006,1746.78,1287.61,-0.000326208,0.001205231,-0.004219556
12/1/2006,1747.35,1286.06,-0.006193694,-0.006274243,0.000645555
11/1/2006,1758.24,1294.18,0.008153576,0.003481457,0.007505977
10/1/2006,1744.02,1289.69,0.001217062,-0.000356548,-0.007450057
9/1/2006,1741.9,1290.15,0.003982732,0.003656307,-5.23396E-05
6/1/2006,1734.99,1285.45,0.017416393,0.009399441,0.007133821
5/1/2006,1705.29,1273.48,0.005578389,1.57E-05,-0.004094775
4/1/2006,1695.83,1273.46,0.00946468,0.003672762,0.005825926
3/1/2006,1679.93,1268.8,0.021109895,0.016430477,0.011158966
30/12/2005,1645.2,1248.29,-0.006137638,-0.004886721,-0.003458489
29/12/2005,1655.36,1254.42,-0.007042169,-0.002980519,0.002756634
28/12/2005,1667.1,1258.17,-0.000761222,0.001297213,0.004878921
23/12/2005,1682.92,1268.66,-0.000255443,0.000425827,-0.000268001
22/12/2005,1683.35,1268.12,0.007625957,0.004220813,0.001718152
21/12/2005,1670.61,1262.79,0.003327187,0.002516632,0.007119811
20/12/2005,1665.07,1259.62,0.00042659,-0.00023811,0.001462147
19/12/2005,1664.36,1259.92,-0.014401781,-0.005839094,0.001482392
16/12/2005,1688.68,1267.32,-0.007651172,-0.002848286,0.006605645
15/12/2005,1701.7,1270.94,0.001600961,-0.001414272,-0.004672982
14/12/2005,1698.98,1272.74,-0.003980607,0.00418958,0.002523969
13/12/2005,1705.77,1267.43,0.004368946,0.00555366,0.001036081
12/12/2005,1698.35,1260.43,0.003385284,0.000841691,-0.002881792
9/12/2005,1692.62,1259.37,0.004170646,0.002810868,-0.002476903
8/12/2005,1685.59,1255.84,-0.006747042,-0.001216826,0.000416003
7/12/2005,1697.04,1257.37,-0.002533282,-0.0050091,-0.001805445
6/12/2005,1701.35,1263.7,0.003882533,0.001275662,0.005153891
5/12/2005,1694.77,1262.09,-0.00838453,-0.002363487,-0.003201823
2/12/2005,1709.1,1265.08,0.002828174,0.000324195,0.007655712
1/12/2005,1704.28,1264.67,0.01896494,0.012157057,0.011598318
30/11/2005,1672.56,1249.48,-0.00255242,-0.00636193,-0.012347478
29/11/2005,1676.84,1257.48,-0.004482335,1.59E-05,0.00248293
28/11/2005,1684.39,1257.46,-0.009793951,-0.008507786,-0.008400014
25/11/2005,1701.05,1268.25,0.00252244,0.002085951,0.002322627
23/11/2005,1696.77,1265.61,0.00155241,0.0034728,0.002628145
22/11/2005,1694.14,1261.23,0.004690938,0.005084273,0.003510431
21/11/2005,1686.23,1254.85,0.003797958,0.005271295,-0.000181855
18/11/2005,1679.85,1248.27,0.002063959,0.004401352,0.007124542
17/11/2005,1676.39,1242.8,0.01510188,0.009413504,0.005524862
16/11/2005,1651.45,1231.21,0.004342247,0.001790059,-0.001764836
15/11/2005,1644.31,1229.01,-0.004594709,-0.003850019,-0.005557587
14/11/2005,1651.9,1233.76,-0.00088305,-0.000777504,0.000896598
11/11/2005,1653.36,1234.72,0.001471898,0.003054527,0.007670324
10/11/2005,1650.93,1230.96,0.012710019,0.00844632,-0.002996434
9/11/2005,1630.21,1220.65,0.001111521,0.001690478,-0.003863832
8/11/2005,1628.4,1218.59,-0.000533981,-0.003451068,1.83123E-05
7/11/2005,1629.27,1222.81,0.000761657,0.002188273,0.006858913
4/11/2005,1628.03,1220.14,0.005161545,0.000163942,-0.00152801
3/11/2005,1619.67,1219.94,0.014011232,0.004264217,0.013678946
2/11/2005,1597.29,1214.76,0.013174587,0.009977053,0.002675748
1/11/2005,1576.52,1202.76,-0.001684418,-0.003521098,0.005077765
31/10/2005,1579.18,1207.01,0.014173694,0.007176175,0.019929413
28/10/2005,1557.11,1198.41,0.008896059,0.016549326,0.005904144
27/10/2005,1543.38,1178.9,-0.020163287,-0.010475247,-0.008607827
26/10/2005,1575.14,1191.38,-0.006734686,-0.004312434,0.008818819
25/10/2005,1585.82,1196.54,-0.003036495,-0.00236789,-0.004896689
24/10/2005,1590.65,1199.38,0.016311848,0.016777016,0.012737986
21/10/2005,1565.12,1179.59,0.006126293,0.001519783,-0.004260181
20/10/2005,1555.59,1177.8,-0.008932155,-0.015019736,-0.000735308
19/10/2005,1569.61,1195.76,0.020267415,0.014955778,-0.018237429
18/10/2005,1538.43,1178.14,-0.007387669,-0.010049576,-0.00427504
17/10/2005,1549.88,1190.1,0.003619786,0.002974961,0.002180095
14/10/2005,1544.29,1186.57,0.006839223,0.008267904,0.001861278
13/10/2005,1533.8,1176.84,0.008289563,-0.000713267,-0.014413537
12/10/2005,1521.19,1177.68,-0.011771508,-0.006068176,-0.007155203
11/10/2005,1539.31,1184.87,-0.004964479,-0.002071876,0.001134968
10/10/2005,1546.99,1187.33,-0.00573937,-0.007166151,0.002293792
7/10/2005,1555.92,1195.9,0.001918941,0.003701248,-0.001879979
6/10/2005,1552.94,1191.49,-0.011822948,-0.004095654,-0.010206714
5/10/2005,1571.52,1196.39,-0.015054464,-0.014887152,-0.012121433
4/10/2005,1595.54,1214.47,-0.006259381,-0.009969838,-0.00130871
3/10/2005,1605.59,1226.7,0.002453704,-0.001717108,0.004363145
30/9/2005,1601.66,1228.81,0.007377683,0.000920435,-9.12709E-05
29/9/2005,1589.93,1227.68,0.013462433,0.008866866,-0.003021038
28/9/2005,1568.81,1216.89,-1.91E-05,0.001011796,0.008719916
27/9/2005,1568.84,1215.66,-0.002555854,2.47E-05,-0.001063615
26/9/2005,1572.86,1215.63,0.000706219,0.000279769,0.007296439
23/9/2005,1571.75,1215.29,0.002800888,0.000551613,0.005180385
22/9/2005,1567.36,1214.62,0.003534293,0.003652289,0.002979682
21/9/2005,1561.84,1210.2,-0.01036624,-0.009121129,-0.008621963
20/9/2005,1578.2,1221.34,-0.004949403,-0.007863398,-0.002449491
19/9/2005,1586.05,1231.02,-0.00837168,-0.005565833,0.00403114
16/9/2005,1599.44,1237.91,0.006855308,0.008291725,0.004532367
15/9/2005,1588.55,1227.73,-0.000679403,0.000464487,0.006750944
14/9/2005,1589.63,1227.16,-0.011042815,-0.003281352,0.001760959
13/9/2005,1607.38,1231.2,-0.002989704,-0.00754498,-0.006902197
12/9/2005,1612.2,1240.56,0.002717949,-0.000741051,0.002948146
9/9/2005,1607.83,1241.48,0.006352962,0.007964796,0.003463901
8/9/2005,1597.68,1231.67,-0.001362619,-0.003793394,-0.004677687
7/9/2005,1599.86,1236.36,0.001621517,0.002407997,0.001250187
6/9/2005,1597.27,1233.39,0.015351658,0.01261884,0.004009142
2/9/2005,1573.12,1218.02,-0.002618482,-0.002922421,-0.000300272
1/9/2005,1577.25,1221.59,-0.002819733,0.001032508,0.005965754
31/8/2005,1581.71,1220.33,0.010206102,0.009864202,0.007819932
30/8/2005,1565.73,1208.41,-0.003684331,-0.003192332,0.005298292
26/8/2005,1558.84,1205.1,-0.004495875,-0.005996519,-0.005251441
25/8/2005,1565.88,1212.37,0.00267015,0.002298299,-0.003696542
24/8/2005,1561.71,1209.59,-0.006103227,-0.006570356,-0.004716803
23/8/2005,1571.3,1217.59,-0.00272279,-0.003388637,-0.003422082
22/8/2005,1575.59,1221.73,0.001188267,0.001656131,0.001091744
19/8/2005,1573.72,1219.71,-0.001294613,0.000566028,0.00821741
18/8/2005,1575.76,1219.02,-0.00412693,-0.000999803,-0.004421184
17/8/2005,1582.29,1220.24,0.005260449,0.000738104,-0.005580189
16/8/2005,1574.01,1219.34,-0.016680098,-0.011775957,-0.004079189
15/8/2005,1600.71,1233.87,0.005629025,0.002828371,-0.0002993
12/8/2005,1591.75,1230.39,-0.005560241,-0.005994458,-0.002388684
11/8/2005,1600.65,1237.81,0.009421647,0.007061906,-0.003514644
10/8/2005,1585.71,1229.13,-0.009636884,-0.001827218,0.002572851
9/8/2005,1601.14,1231.38,0.00702529,0.00674499,0.003630036
8/8/2005,1589.97,1223.13,-0.00725529,-0.002682605,0.005550538
5/8/2005,1601.59,1226.42,-0.004444472,-0.007638406,-0.00013169
4/8/2005,1608.74,1235.86,-0.011338565,-0.007373257,-0.00315061
3/8/2005,1627.19,1245.04,0.000110632,0.000739479,0.000900985
2/8/2005,1627.01,1244.12,0.010496177,0.007099203,0.006917538
1/8/2005,1610.11,1235.35,0.003096303,0.000947998,0.001628079
29/7/2005,1605.14,1234.18,-0.008340335,-0.007670537,0.00227691
28/7/2005,1618.64,1243.72,0.004150253,0.005603215,0.001272893
27/7/2005,1611.95,1236.79,0.008142946,0.004572923,0.001407861
26/7/2005,1598.93,1231.16,0.003363517,0.001733074,-0.002751058
25/7/2005,1593.57,1229.03,-0.004491616,-0.003769211,0.005513373
22/7/2005,1600.76,1233.68,-0.000705417,0.005411397,0.003868546
21/7/2005,1601.89,1227.04,-0.000536578,-0.006606218,0.001227182
20/7/2005,1602.75,1235.2,0.007708316,0.004758612,0.00261458
19/7/2005,1590.49,1229.35,0.012992886,0.00673147,-0.002416478
18/7/2005,1570.09,1221.13,-0.004899165,-0.005529676,-0.003192567
15/7/2005,1577.82,1227.92,0.00278371,0.001157766,-0.005475597
14/7/2005,1573.44,1226.5,0.010156521,0.002624071,0.002630626
13/7/2005,1557.62,1223.29,0.001304971,0.000883645,0.005501035
12/7/2005,1555.59,1222.21,0.005123864,0.002271534,-0.004806959
11/7/2005,1547.66,1219.44,0.00938517,0.006254848,0.001949467
8/7/2005,1533.27,1211.86,0.019610581,0.011679064,0.014326425
7/7/2005,1503.78,1197.87,0.003824972,0.002452006,-0.01363393
6/7/2005,1498.05,1194.94,-0.005510008,-0.008340318,0.007610643
5/7/2005,1506.35,1204.99,0.010613674,0.008832591,0.001118762
1/7/2005,1490.53,1194.44,-0.002001982,0.002610528,0.009348353
30/6/2005,1493.52,1191.33,-0.007040708,-0.007100888,0.00080249
29/6/2005,1504.11,1199.85,-0.002982878,-0.001431461,0.003673582
28/6/2005,1508.61,1201.57,0.009948117,0.009137559,0.009299098
27/6/2005,1493.75,1190.69,-0.004286152,-0.000738521,-0.006989565
24/6/2005,1500.18,1191.57,-0.010402718,-0.007628693,-0.006921633
23/6/2005,1515.95,1200.73,-0.011998488,-0.010833031,0.002961191
22/6/2005,1534.36,1213.88,-0.001379777,0.000222477,0.003384428
21/6/2005,1536.48,1213.61,-0.000539904,-0.002047529,0.001991325
20/6/2005,1537.31,1216.1,-0.000533115,-0.000706679,-0.001102883
17/6/2005,1538.13,1216.96,0.000461813,0.004954747,0.006461843
16/6/2005,1537.42,1210.96,0.005184735,0.003630095,0.005080187
15/6/2005,1529.49,1206.58,0.003325855,0.002217774,-0.005409368
14/6/2005,1524.42,1203.91,-0.003080183,0.002573242,-0.000712815
13/6/2005,1529.13,1200.82,0.005331948,0.002261896,0.003975827
10/6/2005,1521.02,1198.11,-0.011978226,-0.00234818,0.004232213
9/6/2005,1539.46,1200.93,0.007711039,0.005239941,0.001099187
8/6/2005,1527.68,1194.67,-0.002246721,-0.002163273,-0.004298251
7/6/2005,1531.12,1197.26,-0.009156976,-0.000208767,0.00901534
6/6/2005,1545.27,1197.51,0.000511499,0.001245799,-0.003800456
3/6/2005,1544.48,1196.02,-0.015602692,-0.006867117,-0.001118881
2/6/2005,1568.96,1204.29,0.006066047,0.001721815,-0.001197366
1/6/2005,1559.5,1202.22,0.010935869,0.008997063,0.009468171
31/5/2005,1542.63,1191.5,-0.004626403,-0.006072841,-0.004472254
27/5/2005,1549.8,1198.78,0.000645661,0.000968588,-0.001721756
26/5/2005,1548.8,1197.62,0.010497746,0.006394904,0.004706829
25/5/2005,1532.71,1190.01,-0.005037424,-0.003400136,-0.002207727
24/5/2005,1540.47,1194.07,0.003419705,0.0001759,-0.001462984
23/5/2005,1535.22,1193.86,0.00468568,0.00385107,0.003620419
20/5/2005,1528.06,1189.28,0.004357742,-0.001511234,0.001833679
19/5/2005,1521.43,1191.08,0.008063554,0.004656028,0.002687194
18/5/2005,1509.26,1185.56,0.012831009,0.010018743,0.010390936
17/5/2005,1490.14,1173.8,0.006388956,0.006957253,0.002927808
16/5/2005,1480.68,1165.69,0.006833806,0.010086218,-0.000470685
13/5/2005,1470.63,1154.05,0.010888169,-0.004580113,-0.001389655
12/5/2005,1454.79,1159.36,-0.003261279,-0.010033216,0.003671494
11/5/2005,1459.55,1171.11,0.006336358,0.004193034,-0.003474777
10/5/2005,1450.36,1166.22,-0.008897211,-0.010705439,-0.003645398
9/5/2005,1463.38,1178.84,0.005068681,0.006394331,-0.001748358
6/5/2005,1456,1171.35,0.004027142,-0.001091563,0.003386166
5/5/2005,1450.16,1172.63,-0.001404765,-0.002568792,0.0040553
4/5/2005,1452.2,1175.65,0.017224592,0.012470181,0.004360973
3/5/2005,1427.61,1161.17,0.002739322,-0.000851862,0.012412271
29/4/2005,1420.79,1156.85,0.008160137,0.011922465,0.002400735
28/4/2005,1409.29,1143.22,-0.01016323,-0.011380342,0.000167036
27/4/2005,1423.76,1156.38,0.002344361,0.003950236,-0.011577753
26/4/2005,1420.43,1151.83,-0.011744161,-0.008837449,-0.003987749
25/4/2005,1437.31,1162.1,0.011328375,0.008662292,0.003216959
22/4/2005,1421.21,1152.12,-0.018074162,-0.006750291,0.006162337
21/4/2005,1447.37,1159.95,0.028801933,0.019736264,-0.000497719
20/4/2005,1406.85,1137.5,-0.009818412,-0.013254914,-0.006919845
19/4/2005,1420.8,1152.78,0.007673868,0.005933786,0.005904166
18/4/2005,1409.98,1145.98,0.000986802,0.00294061,-0.01318587
15/4/2005,1408.59,1142.62,-0.022579504,-0.016720451,-0.010878796
14/4/2005,1441.13,1162.05,-0.014059165,-0.010001789,-0.003104338
